timestamp,voltage,current,power,anomaly_score,status,final_conclusion
3404072500000.0,255.43,0.054,13.79322,0.16825601,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.39,0.134,34.49026,0.33506405,Normal,Conclusion: Normal - System Healthy
1648000.0,310.9079390528344,0.3746251282204642,116.47392653242838,0.24961978,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.35,0.0,0.0,0.3574802,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.46,0.111,28.46706,0.3737803,Normal,Conclusion: Normal - System Healthy
1704072400000.0,281.33552024944464,0.333841293505223,93.92141398903946,0.2518256,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.58,0.132,34.13256,0.27148393,Normal,Conclusion: Normal - System Healthy
5172421500000.0,228.0,3.15,718.0,0.22375125,Normal,Conclusion: Normal - System Healthy
69000.0,254.5,0.189,48.1005,0.9457971,Abnormal,Conclusion: Abnormal - Irregular Pattern Detected
3404072500000.0,258.2,0.18,46.476,0.034687456,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.31,0.092,23.39652,0.009752562,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.8,0.163,41.6954,0.050052464,Normal,Conclusion: Normal - System Healthy
3404072500000.0,265.45,0.144,38.2248,0.2315854,Normal,Conclusion: Normal - System Healthy
5172421500000.0,317.04694405651657,0.4374314472425441,138.68630358246796,0.49430645,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.56,0.088,22.48928,0.50357294,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
3404072500000.0,318.9459337224239,0.3587420087790114,114.4193049554798,0.50354385,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
1260000.0,255.65,0.131,33.49015,0.51452,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
629000.0,254.02,0.1,25.402,0.49261925,Normal,Conclusion: Normal - System Healthy
539000.0,255.65,0.118,30.1667,0.20793079,Normal,Conclusion: Normal - System Healthy
5172421500000.0,259.03,0.08,20.7224,0.0242533,Normal,Conclusion: Normal - System Healthy
1704072400000.0,248.94,0.105,26.1387,0.011116818,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.84,0.154,39.24536,0.109214075,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.89,0.194,50.22466,0.13484527,Normal,Conclusion: Normal - System Healthy
2445000.0,295.3583612806684,0.3630979576804263,107.24401776484822,0.012532269,Normal,Conclusion: Normal - System Healthy
1546000.0,257.26,0.134,34.47284,0.08987309,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.81,0.125,31.72625,0.25538814,Normal,Conclusion: Normal - System Healthy
3404072500000.0,319.0659021967276,0.37528433883619,119.74043615107138,0.17631976,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.51,0.104,26.78104,0.36048576,Normal,Conclusion: Normal - System Healthy
5172335000000.0,257.18,0.095,24.4321,0.3668877,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.71,0.126,32.34546,0.2533186,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.97,0.088,22.70136,0.051585883,Normal,Conclusion: Normal - System Healthy
1704072400000.0,239.75,0.08,19.18,0.013992017,Normal,Conclusion: Normal - System Healthy
3404072500000.0,283.83408454391565,0.2789702363309773,79.18126164400275,0.6771271,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
1084000.0,259.77,0.148,38.44596,0.021061528,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.08,0.099,25.45092,0.017926116,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.27,0.169,43.47863,0.030938523,Normal,Conclusion: Normal - System Healthy
1455000.0,287.4792986205662,0.3820110919593457,109.82028078174932,0.021279048,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.5,0.154,39.655,0.15223627,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.34,0.127,32.42818,0.2702684,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.99,0.121,31.09579,0.14914191,Normal,Conclusion: Normal - System Healthy
1704072400000.0,259.04,0.145,37.5608,0.04280578,Normal,Conclusion: Normal - System Healthy
5172421500000.0,264.47,0.142,37.55474,0.015977629,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.6,0.0,0.0,0.0410777,Normal,Conclusion: Normal - System Healthy
1755000.0,257.33,0.165,42.45945,0.03514146,Normal,Conclusion: Normal - System Healthy
1704072400000.0,259.03,0.131,33.93293,0.023791496,Normal,Conclusion: Normal - System Healthy
1704072400000.0,262.06,0.162,42.45372,0.010539225,Normal,Conclusion: Normal - System Healthy
1704072400000.0,296.6166636073043,0.3451140734506447,102.36658503085638,0.0056121065,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.33,0.085,21.78805,0.17258038,Normal,Conclusion: Normal - System Healthy
1704072400000.0,260.15,0.141,36.68115,0.31273708,Normal,Conclusion: Normal - System Healthy
3404072500000.0,304.3820694344675,0.3700491072926512,112.63631307011448,0.2819208,Normal,Conclusion: Normal - System Healthy
1504000.0,258.95,0.116,30.0382,0.36772844,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.14,0.049,12.59986,0.36739066,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.34,0.128,32.55552,0.2769816,Normal,Conclusion: Normal - System Healthy
1166000.0,256.95,0.084,21.5838,0.0475332,Normal,Conclusion: Normal - System Healthy
3404072500000.0,284.4259961525296,0.2928186942263309,83.28524879740715,0.013716113,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.88,0.0,0.0,0.16401348,Normal,Conclusion: Normal - System Healthy
5172421500000.0,315.88282363786,0.2520908993101315,79.63118508749177,0.3220466,Normal,Conclusion: Normal - System Healthy
1691000.0,257.25,0.171,43.98975,0.39955556,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.43,0.145,36.89235,0.3774016,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.22,0.118,30.35196,0.1595416,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.64,0.108,27.39312,0.01753218,Normal,Conclusion: Normal - System Healthy
763000.0,248.97,0.097,24.15009,0.012868677,Normal,Conclusion: Normal - System Healthy
3404072500000.0,261.03,0.159,41.50377,0.38444713,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.82,0.167,42.38794,0.026070407,Normal,Conclusion: Normal - System Healthy
5172421500000.0,302.7572483570675,0.3544238937704791,107.30440282994788,0.020146297,Normal,Conclusion: Normal - System Healthy
3404072500000.0,264.46,0.144,38.08224,0.103255376,Normal,Conclusion: Normal - System Healthy
5172421500000.0,264.59,0.152,40.21768,0.3134602,Normal,Conclusion: Normal - System Healthy
872000.0,256.51,0.135,34.62885,0.35109705,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.92,0.125,32.115,0.23479716,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.14,0.122,31.37108,0.038428802,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.64,0.141,36.32724,0.008703178,Normal,Conclusion: Normal - System Healthy
1704072400000.0,253.84,0.101,25.63784,0.0050194925,Normal,Conclusion: Normal - System Healthy
245000.0,254.43,0.144,36.63792,0.029974239,Normal,Conclusion: Normal - System Healthy
1689000.0,286.5865229469596,0.3006096101782353,86.1506629454214,0.15120217,Normal,Conclusion: Normal - System Healthy
675000.0,254.45,0.084,21.3738,0.13570029,Normal,Conclusion: Normal - System Healthy
5172335000000.0,299.8318050723133,0.3203230788524673,96.0430469386562,0.15919252,Normal,Conclusion: Normal - System Healthy
1347000.0,254.89,0.076,19.37164,0.35536882,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.24,0.094,23.89856,0.35437545,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.68,0.071,18.22428,0.15542737,Normal,Conclusion: Normal - System Healthy
1457000.0,255.42,0.056,14.30352,0.028554792,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.52,0.088,22.57376,0.01131992,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.92,0.162,41.78304,0.00845504,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.0,0.157,40.035,0.0068497667,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.51,0.148,38.11148,0.030293783,Normal,Conclusion: Normal - System Healthy
1017000.0,259.25,0.141,36.55425,0.03014412,Normal,Conclusion: Normal - System Healthy
336000.0,254.44,0.136,34.60384,0.010686718,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.42,0.12,30.7704,0.004496164,Normal,Conclusion: Normal - System Healthy
5172421500000.0,266.63,0.142,37.86146,0.014692234,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.81,0.101,25.63481,0.04285379,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.44,0.141,36.29904,0.028847398,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.35,0.138,35.1003,0.007929999,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.12,0.169,42.94628,0.022566736,Normal,Conclusion: Normal - System Healthy
1250000.0,255.65,0.074,18.9181,0.16270393,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.69,0.14,35.9366,0.13306265,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.08,0.153,39.33324,0.019883739,Normal,Conclusion: Normal - System Healthy
736000.0,250.51,0.215,53.85965,0.0045512635,Normal,Conclusion: Normal - System Healthy
5172335000000.0,256.91,0.124,31.85684,0.16863869,Normal,Conclusion: Normal - System Healthy
1429000.0,255.02,0.062,15.81124,0.031150222,Normal,Conclusion: Normal - System Healthy
3404072500000.0,302.1920045218269,0.395117850746609,119.4014553394738,0.007725454,Normal,Conclusion: Normal - System Healthy
1880000.0,288.760916863843,0.4023766970587911,116.19066396734132,0.092174366,Normal,Conclusion: Normal - System Healthy
1642000.0,256.67,0.158,40.55386,0.33611935,Normal,Conclusion: Normal - System Healthy
3404072500000.0,283.1395788606222,0.2718204820682079,76.9631368184837,0.36550817,Normal,Conclusion: Normal - System Healthy
1704072400000.0,265.83,0.139,36.95037,0.38628373,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.21,0.154,39.76434,0.37551472,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.61,0.113,28.77093,0.27357495,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.53,0.17,43.4401,0.06521403,Normal,Conclusion: Normal - System Healthy
2334000.0,282.4799807054062,0.4381170770415552,123.75930346940748,0.010813664,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.65,0.145,36.77925,0.114766136,Normal,Conclusion: Normal - System Healthy
522000.0,256.73,0.111,28.49703,0.15382825,Normal,Conclusion: Normal - System Healthy
1069000.0,259.08,0.145,37.5666,0.07238794,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.16,0.144,37.03104,0.037029956,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.0,0.147,37.779,0.02744571,Normal,Conclusion: Normal - System Healthy
2359000.0,256.02,0.168,43.01136,0.008727991,Normal,Conclusion: Normal - System Healthy
1556000.0,256.76,0.05,12.838,0.0075730584,Normal,Conclusion: Normal - System Healthy
1704072400000.0,264.76,0.142,37.59592,0.014344796,Normal,Conclusion: Normal - System Healthy
511000.0,257.16,0.144,37.03104,0.0139763625,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.41,0.157,39.94237,0.01784628,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.05,0.153,39.32865,0.013143179,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.43,0.097,24.87371,0.009137809,Normal,Conclusion: Normal - System Healthy
317000.0,312.45641612140616,0.2839043712039105,88.70774234757523,0.014261521,Normal,Conclusion: Normal - System Healthy
1704072400000.0,311.0327850366911,0.435165469311588,135.35072787178197,0.16315554,Normal,Conclusion: Normal - System Healthy
1651000.0,257.95,0.0,0.0,0.36997545,Normal,Conclusion: Normal - System Healthy
1806000.0,257.49,0.16,41.1984,0.39730653,Normal,Conclusion: Normal - System Healthy
2328000.0,306.4006991475529,0.2677904569805514,82.05118324388364,0.34488758,Normal,Conclusion: Normal - System Healthy
5172421500000.0,304.9207358181127,0.3706335596314319,113.01385772170256,0.38052705,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.52,0.098,25.23696,0.4099072,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.22,0.151,38.38722,0.40917155,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.04,0.182,46.78128,0.30944014,Normal,Conclusion: Normal - System Healthy
3404072500000.0,294.33725005850863,0.2732202165898301,80.4188872114407,0.060085643,Normal,Conclusion: Normal - System Healthy
1704072400000.0,294.285968095289,0.2984547354158796,87.83104074448545,0.31420192,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.9,0.197,50.6093,0.39710748,Normal,Conclusion: Normal - System Healthy
5172421500000.0,285.03300972252674,0.287286080676332,81.88601622656354,0.38612658,Normal,Conclusion: Normal - System Healthy
3404072500000.0,282.8845782728989,0.3019893799992098,85.42813840397068,0.3966734,Normal,Conclusion: Normal - System Healthy
3404072500000.0,249.12,0.14,34.8768,0.40256277,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.83,0.111,28.28613,0.30575198,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.24,0.159,40.42416,0.07114076,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.77,0.07,18.0439,0.011480523,Normal,Conclusion: Normal - System Healthy
214000.0,257.42,0.149,38.35558,0.009355551,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.49,0.187,48.33763,0.01165066,Normal,Conclusion: Normal - System Healthy
1984000.0,260.4,0.0,0.0,0.0103885885,Normal,Conclusion: Normal - System Healthy
5172421500000.0,292.77074179847966,0.3129282877896342,91.61624694589932,0.023103897,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.53,0.037,9.49161,0.2557224,Normal,Conclusion: Normal - System Healthy
5172335000000.0,298.9715054199836,0.3384191654274117,101.17768735080774,0.32678673,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.88,0.149,38.72212,0.38834056,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.85,0.044,11.2574,0.36637208,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.69,0.0,0.0,0.22616602,Normal,Conclusion: Normal - System Healthy
2419000.0,255.15,0.065,16.58475,0.084887154,Normal,Conclusion: Normal - System Healthy
1383000.0,287.188369070367,0.3757356048015643,107.9068955446292,0.024924222,Normal,Conclusion: Normal - System Healthy
5172421500000.0,259.86,0.146,37.93956,0.20035703,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.39,0.151,38.86589,0.28997728,Normal,Conclusion: Normal - System Healthy
5172421500000.0,260.14,0.0,0.0,0.1966702,Normal,Conclusion: Normal - System Healthy
1704072400000.0,284.30806529871114,0.3721629468203906,105.8089273863724,0.13743638,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.49,0.217,55.22433,0.3036246,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.99,0.146,37.81254,0.21747786,Normal,Conclusion: Normal - System Healthy
1704072400000.0,297.57789638965846,0.328489652272783,97.75125970910516,0.08901204,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.65,0.15,38.3475,0.32644814,Normal,Conclusion: Normal - System Healthy
5172421500000.0,254.87,0.083,21.15421,0.3385582,Normal,Conclusion: Normal - System Healthy
5172335000000.0,291.42516921505376,0.294146695814241,85.72175060171413,0.19720998,Normal,Conclusion: Normal - System Healthy
3404072500000.0,293.5701829667323,0.405373920645909,119.00569605396116,0.3159345,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.46,0.0,0.0,0.3846854,Normal,Conclusion: Normal - System Healthy
1592000.0,256.67,0.039,10.01013,0.39322922,Normal,Conclusion: Normal - System Healthy
5172335000000.0,285.99731614136334,0.2905421194670816,83.0942663936087,0.32556325,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.17,0.134,34.05878,0.3407613,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.11,0.119,30.59609,0.2586604,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.05,0.026,6.6313,0.08699841,Normal,Conclusion: Normal - System Healthy
2346000.0,254.37,0.175,44.51475,0.030550528,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.66,0.12,30.5592,0.019252626,Normal,Conclusion: Normal - System Healthy
2284000.0,258.45,0.165,42.64425,0.02651565,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.32,0.118,30.36376,0.019070907,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.94,0.185,47.1639,0.006308808,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.76,0.141,35.92116,0.025392449,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.79,0.0,0.0,0.09786386,Normal,Conclusion: Normal - System Healthy
1406000.0,257.28,0.18,46.3104,0.019596277,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.46,0.181,46.05726,0.022631139,Normal,Conclusion: Normal - System Healthy
5172421500000.0,308.22380236693414,0.3547453068578292,109.34094735154495,0.020369811,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.65,0.144,37.2456,0.14135969,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.9,0.127,32.3723,0.28733042,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.08,0.141,36.67128,0.17270435,Normal,Conclusion: Normal - System Healthy
300000.0,257.07,0.15,38.5605,0.05302105,Normal,Conclusion: Normal - System Healthy
3404072500000.0,312.71481857458434,0.4210080482087497,131.65545541403904,0.009347947,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.17,0.119,30.48423,0.27607745,Normal,Conclusion: Normal - System Healthy
5172421500000.0,251.94,0.157,39.55458,0.34304634,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.73,0.075,19.10475,0.110555686,Normal,Conclusion: Normal - System Healthy
727000.0,250.82,0.22,55.1804,0.02146036,Normal,Conclusion: Normal - System Healthy
919000.0,263.07,0.149,39.19743,0.09767707,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.71,0.133,34.27543,0.0051211864,Normal,Conclusion: Normal - System Healthy
5172421500000.0,295.54059836084,0.3279818327344075,96.93194709781172,0.0030015977,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.2,0.055,14.091,0.15884909,Normal,Conclusion: Normal - System Healthy
1866000.0,257.51,0.15,38.6265,0.32184964,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.16,0.145,37.4332,0.25389835,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.73,0.083,21.14259,0.06948407,Normal,Conclusion: Normal - System Healthy
1704072400000.0,311.6176548681609,0.2666979672685685,83.10779511833685,0.014035344,Normal,Conclusion: Normal - System Healthy
3404072500000.0,311.8321030729196,0.3239156314890095,101.00729258541068,0.2492457,Normal,Conclusion: Normal - System Healthy
917000.0,261.17,0.143,37.34731,0.3964275,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.59,0.155,39.46145,0.40030763,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.91,0.096,25.04736,0.31918216,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.52,0.19,49.1188,0.16263334,Normal,Conclusion: Normal - System Healthy
700000.0,297.55031793261827,0.3331820777852048,99.13843317443803,0.03307597,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.84,0.066,16.81944,0.3057416,Normal,Conclusion: Normal - System Healthy
1295000.0,311.0517833214865,0.4045957670739937,125.8502348726905,0.34953713,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.2,0.101,26.0782,0.4001822,Normal,Conclusion: Normal - System Healthy
5172335000000.0,287.14268497523454,0.3657573269482077,105.02454090927306,0.38992843,Normal,Conclusion: Normal - System Healthy
342000.0,255.4,0.127,32.4358,0.38058785,Normal,Conclusion: Normal - System Healthy
2322000.0,253.8,0.074,18.7812,0.31706664,Normal,Conclusion: Normal - System Healthy
5172335000000.0,256.87,0.149,38.27363,0.098171465,Normal,Conclusion: Normal - System Healthy
1704072400000.0,264.36,0.149,39.38964,0.01888055,Normal,Conclusion: Normal - System Healthy
2227000.0,256.29,0.155,39.72495,0.031880558,Normal,Conclusion: Normal - System Healthy
1020000.0,259.07,0.145,37.56515,0.028615037,Normal,Conclusion: Normal - System Healthy
116000.0,255.24,0.085,21.6954,0.020275433,Normal,Conclusion: Normal - System Healthy
291000.0,254.08,0.147,37.34976,0.037505016,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.21,0.041,10.54561,0.12499477,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.4,0.067,17.1118,0.055201825,Normal,Conclusion: Normal - System Healthy
3404072500000.0,311.0451609445014,0.2589349754548402,80.54047111451128,0.020487435,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.35,0.117,29.75895,0.17040639,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.34,0.127,32.42818,0.23565438,Normal,Conclusion: Normal - System Healthy
2148000.0,296.47362910125673,0.2808425137163753,83.26239924741327,0.06406812,Normal,Conclusion: Normal - System Healthy
5172421500000.0,292.6021765665022,0.3328859121517855,97.40314244393788,0.2880392,Normal,Conclusion: Normal - System Healthy
5172335000000.0,256.49,0.135,34.62615,0.38650855,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.63,0.135,34.64505,0.3756586,Normal,Conclusion: Normal - System Healthy
2468000.0,0.0,0.0,0.0,0.2626385,Normal,Conclusion: Normal - System Healthy
1704072400000.0,286.37421828278826,0.4432355043521351,126.93122107402009,0.78829664,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
1798000.0,258.92,0.0,0.0,0.016665455,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.65,0.131,33.49015,0.02114022,Normal,Conclusion: Normal - System Healthy
1062000.0,259.81,0.145,37.67245,0.0064967065,Normal,Conclusion: Normal - System Healthy
426000.0,283.7835082429751,0.2568757656694906,72.89710596428844,0.0036704056,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.19,0.13,33.4347,0.1124227,Normal,Conclusion: Normal - System Healthy
5172421500000.0,218.0,5.4,1177.0,0.25029024,Normal,Conclusion: Normal - System Healthy
2199000.0,256.0,0.165,42.24,0.98286265,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
213000.0,254.26,0.157,39.91882,0.19385082,Normal,Conclusion: Normal - System Healthy
1895000.0,259.09,0.0,0.0,0.19391812,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.69,0.076,19.35644,0.22991583,Normal,Conclusion: Normal - System Healthy
1683000.0,258.53,0.0,0.0,0.56694764,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
3404072500000.0,256.48,0.045,11.5416,0.52355266,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
1704072400000.0,253.34,0.154,39.01436,0.42045563,Normal,Conclusion: Normal - System Healthy
2151000.0,256.88,0.194,49.83472,0.20398378,Normal,Conclusion: Normal - System Healthy
1478000.0,280.0762163616289,0.2753875989592212,77.12951674941235,0.01782702,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.41,0.192,49.61472,0.03587059,Normal,Conclusion: Normal - System Healthy
1828000.0,259.28,0.0,0.0,0.018446764,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.34,0.141,36.28494,0.12918444,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.33,0.159,40.43847,0.16067158,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.31,0.125,31.78875,0.044712733,Normal,Conclusion: Normal - System Healthy
806000.0,284.46138661950147,0.3958085427994917,112.59224692058773,0.01701248,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.26,0.12,30.8712,0.046254884,Normal,Conclusion: Normal - System Healthy
1957000.0,258.09,0.134,34.58406,0.1092281,Normal,Conclusion: Normal - System Healthy
2238000.0,257.05,0.085,21.84925,0.11610083,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.2,0.145,36.859,0.073874585,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.56,0.159,40.95204,0.028441982,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.61,0.0,0.0,0.0064863577,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.01,0.14,35.5614,0.004657068,Normal,Conclusion: Normal - System Healthy
5172335000000.0,294.8783278592681,0.3198354933145576,94.31255545864086,0.032282,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.27,0.217,55.61059,0.14805055,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.96,0.054,13.82184,0.18940328,Normal,Conclusion: Normal - System Healthy
3404072500000.0,313.0251574264582,0.359748129824972,112.6102149723358,0.09135833,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.04,0.128,32.77312,0.3428845,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.8,0.086,22.2568,0.3506008,Normal,Conclusion: Normal - System Healthy
3404072500000.0,295.57084261953537,0.3231393608631168,95.51057317384956,0.25787842,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.75,0.086,21.9085,0.3467538,Normal,Conclusion: Normal - System Healthy
1704072400000.0,249.78,0.062,15.48636,0.32090506,Normal,Conclusion: Normal - System Healthy
552000.0,256.49,0.135,34.62615,0.0694404,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.69,0.0,0.0,0.014351457,Normal,Conclusion: Normal - System Healthy
5172421500000.0,260.03,0.092,23.92276,0.008724764,Normal,Conclusion: Normal - System Healthy
396000.0,253.98,0.139,35.30322,0.014112532,Normal,Conclusion: Normal - System Healthy
3404072500000.0,291.4344738677124,0.4261716056023489,124.2010976560788,0.031406485,Normal,Conclusion: Normal - System Healthy
99000.0,255.45,0.089,22.73505,0.10098229,Normal,Conclusion: Normal - System Healthy
1704072400000.0,318.75951578146555,0.4081620412742188,130.10553463694455,0.20163321,Normal,Conclusion: Normal - System Healthy
2259000.0,256.95,0.075,19.27125,0.3754168,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.71,0.0,0.0,0.38023865,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.5,0.138,35.535,0.32934666,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.52,0.121,31.15992,0.11705256,Normal,Conclusion: Normal - System Healthy
5172421500000.0,254.68,0.082,20.88376,0.01924028,Normal,Conclusion: Normal - System Healthy
5172335000000.0,316.84952087980656,0.351420902494857,111.34754458264467,0.009548818,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.32,0.176,44.76032,0.2412611,Normal,Conclusion: Normal - System Healthy
5172421500000.0,296.5861629846685,0.3682242198668253,109.21020848832464,0.30690068,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.49,0.066,16.92834,0.3744419,Normal,Conclusion: Normal - System Healthy
671000.0,255.05,0.111,28.31055,0.36399126,Normal,Conclusion: Normal - System Healthy
2010000.0,257.83,0.144,37.12752,0.20261988,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.26,0.161,41.57986,0.035070896,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.82,0.082,20.89524,0.00750561,Normal,Conclusion: Normal - System Healthy
3404072500000.0,250.73,0.219,54.90987,0.007944083,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.61,0.144,36.51984,0.25836286,Normal,Conclusion: Normal - System Healthy
1230000.0,254.49,0.08,20.3592,0.35834765,Normal,Conclusion: Normal - System Healthy
2281000.0,257.91,0.157,40.49187,0.11656053,Normal,Conclusion: Normal - System Healthy
2115000.0,259.95,0.0,0.0,0.010843538,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.52,0.14,35.6328,0.007206434,Normal,Conclusion: Normal - System Healthy
